API_Name,sYear,ProductSaleGroup,Vet,AmountSold_g,InChIKey_string,PEC_gL,Desc_Short,Desc_Long
tigecycline,2017,Prescription,Human,43,SOVUOXKZCCAWOJ-HJYUBDRYSA-N,1.2516295154042782e-11,antibacterial,glycylcycline antibiotic
tigecycline,2018,Prescription,Human,39.5,SOVUOXKZCCAWOJ-HJYUBDRYSA-N,1.1228354392252754e-11,antibacterial,glycylcycline antibiotic
tigecycline,2019,Prescription,Human,45.5,SOVUOXKZCCAWOJ-HJYUBDRYSA-N,1.3143681709818526e-11,antibacterial,glycylcycline antibiotic
tiludronic acid,2016,Prescription,Vet,131,DKJJVAGXPKPDRL-UHFFFAOYSA-N,3.761469667755212e-11,metabolic,bisphosphonate treatment for Paget's disease
tiludronic acid,2017,Prescription,Vet,94,DKJJVAGXPKPDRL-UHFFFAOYSA-N,2.73612033600005e-11,metabolic,bisphosphonate treatment for Paget's disease
tiludronic acid,2018,Prescription,Vet,81.5,DKJJVAGXPKPDRL-UHFFFAOYSA-N,2.3167364125787326e-11,metabolic,bisphosphonate treatment for Paget's disease
tiludronic acid,2019,Prescription,Vet,38.5,DKJJVAGXPKPDRL-UHFFFAOYSA-N,1.1121576831384906e-11,metabolic,bisphosphonate treatment for Paget's disease
timolol,2016,Prescription,Human,10924.096,BLJRIMJGRPQVNF-JTQLQIEISA-N,3.1366912787516064e-9,beta blocker,"non-cardioselective antibiotic for hypertension, heart attacks, migraines"
timolol,2017,Prescription,Human,11247.6531,BLJRIMJGRPQVNF-JTQLQIEISA-N,3.2739289765089364e-9,beta blocker,"non-cardioselective antibiotic for hypertension, heart attacks, migraines"
timolol,2018,Prescription,Human,12316.64175,BLJRIMJGRPQVNF-JTQLQIEISA-N,3.5011548985168643e-9,beta blocker,"non-cardioselective antibiotic for hypertension, heart attacks, migraines"
timolol,2019,Prescription,Human,12960.5875,BLJRIMJGRPQVNF-JTQLQIEISA-N,3.743952458730827e-9,beta blocker,"non-cardioselective antibiotic for hypertension, heart attacks, migraines"
tiotropium bromide,2016,Prescription,Human,128.35005,DQHNAVOVODVIMG-RGECMCKFSA-M,3.6853803048081294e-11,respiratory,anticholinergic bronchodilator for COPD
tiotropium bromide,2017,Prescription,Human,120.37791000000001,DQHNAVOVODVIMG-RGECMCKFSA-M,3.503919654853019e-11,respiratory,anticholinergic bronchodilator for COPD
tiotropium bromide,2018,Prescription,Human,113.09136000000001,DQHNAVOVODVIMG-RGECMCKFSA-M,3.2147591614730063e-11,respiratory,anticholinergic bronchodilator for COPD
tiotropium bromide,2019,Prescription,Human,109.02105,DQHNAVOVODVIMG-RGECMCKFSA-M,3.1493142436707934e-11,respiratory,anticholinergic bronchodilator for COPD
tipiracil,2017,Prescription,Human,32.1004,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,9.343676301461277e-12,antineoplastic,thymidine phosphorylase inhibitor used with trifluridine to prolong effects
tipiracil,2018,Prescription,Human,109.648,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,3.116877474434759e-11,antineoplastic,thymidine phosphorylase inhibitor used with trifluridine to prolong effects
tipiracil,2019,Prescription,Human,105.4338,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,3.045688590454208e-11,antineoplastic,thymidine phosphorylase inhibitor used with trifluridine to prolong effects
tivozanib,2019,Prescription,Human,0.14973,SPMVMDHWKHCIDT-UHFFFAOYSA-N,4.325282334969512e-14,antineoplastic,vascular endothelial growth factor inhibitor for carcinomas
tobramycin,2016,Prescription,Human,8141.445000000001,NLVFBUXFDBBNBW-PBSUHMDJSA-N,2.3376945358165907e-9,antibacterial,aminoglycoside antibiotic
tobramycin,2017,Prescription,Human,7700.825,NLVFBUXFDBBNBW-PBSUHMDJSA-N,2.2415302006891046e-9,antibacterial,aminoglycoside antibiotic
tobramycin,2018,Prescription,Human,6408.112,NLVFBUXFDBBNBW-PBSUHMDJSA-N,1.82158360813285e-9,antibacterial,aminoglycoside antibiotic
tobramycin,2019,Prescription,Human,7014.999,NLVFBUXFDBBNBW-PBSUHMDJSA-N,2.0264376714438517e-9,antibacterial,aminoglycoside antibiotic
toceranib,2016,Prescription,Vet,22.6,SRSGVKWWVXWSJT-ATVHPVEESA-N,6.489253014600596e-12,antibacterial,receptor tyrosine kinase inhibitor for canine cancers
toceranib,2017,Prescription,Vet,29.7,SRSGVKWWVXWSJT-ATVHPVEESA-N,8.6449759552342e-12,antibacterial,receptor tyrosine kinase inhibitor for canine cancers
toceranib,2018,Prescription,Vet,0.3,SRSGVKWWVXWSJT-ATVHPVEESA-N,8.527864095381838e-14,antibacterial,receptor tyrosine kinase inhibitor for canine cancers
tofacitinib,2017,Prescription,Human,74.48,UJLAWZDWDVHWOW-YPMHNXCESA-N,2.1679387513328056e-11,immunosuppressant,"treatment for arthritis, ulcerative colitis"
tofacitinib,2018,Prescription,Human,1246.77,UJLAWZDWDVHWOW-YPMHNXCESA-N,3.5440950393997377e-10,immunosuppressant,"treatment for arthritis, ulcerative colitis"
tofacitinib,2019,Prescription,Human,1742.23,UJLAWZDWDVHWOW-YPMHNXCESA-N,5.032816831933436e-10,immunosuppressant,"treatment for arthritis, ulcerative colitis"
tolfenamic acid,2016,Prescription,Human,5740,YEZNLOUZAIOMLT-UHFFFAOYSA-N,1.6481554116728947e-9,analgesic,COX inhibitor and NSAID for migraines
tolfenamic acid,2017,Prescription,Human,5654,YEZNLOUZAIOMLT-UHFFFAOYSA-N,1.6457472744408811e-9,analgesic,COX inhibitor and NSAID for migraines
tolfenamic acid,2018,Prescription,Human,6188,YEZNLOUZAIOMLT-UHFFFAOYSA-N,1.7590141007407605e-9,analgesic,COX inhibitor and NSAID for migraines
tolfenamic acid,2019,Prescription,Human,6716,YEZNLOUZAIOMLT-UHFFFAOYSA-N,1.9400651947943125e-9,analgesic,COX inhibitor and NSAID for migraines
tolterodine,2016,Prescription,Human,8240.384320000001,OOGJQPCLVADCPB-HXUWFJFHSA-N,2.366103486284402e-9,urological,urinary antispasmodic for overactive bladders
tolterodine,2017,Prescription,Human,7516.001920000001,OOGJQPCLVADCPB-HXUWFJFHSA-N,2.187732521141215e-9,urological,urinary antispasmodic for overactive bladders
tolterodine,2018,Prescription,Human,6333.6224,OOGJQPCLVADCPB-HXUWFJFHSA-N,1.8004090352888715e-9,urological,urinary antispasmodic for overactive bladders
tolterodine,2019,Prescription,Human,5581.835840000001,OOGJQPCLVADCPB-HXUWFJFHSA-N,1.6124367832399459e-9,urological,urinary antispasmodic for overactive bladders
toltrazuril,2016,Prescription,Vet,289252.16,OCINXEZVIIVXFU-UHFFFAOYSA-N,8.30544447460059e-8,antiprotozoal,treatment for Coccidia protozoa
toltrazuril,2017,Prescription,Vet,304975,OCINXEZVIIVXFU-UHFFFAOYSA-N,8.877109568846971e-8,antiprotozoal,treatment for Coccidia protozoa
toltrazuril,2018,Prescription,Vet,292275,OCINXEZVIIVXFU-UHFFFAOYSA-N,8.308271594925756e-8,antiprotozoal,treatment for Coccidia protozoa
toltrazuril,2019,Prescription,Vet,294300,OCINXEZVIIVXFU-UHFFFAOYSA-N,8.501506653185917e-8,antiprotozoal,treatment for Coccidia protozoa
tolvaptan,2016,Prescription,Human,460.29,GYHCTFXIZSNGJT-UHFFFAOYSA-N,1.3216541018099593e-10,diuretic,competitive vasopressin receptor 2 antagonist for low blood sodium
tolvaptan,2017,Prescription,Human,1392.8400000000001,GYHCTFXIZSNGJT-UHFFFAOYSA-N,4.0542317540365e-10,diuretic,competitive vasopressin receptor 2 antagonist for low blood sodium
tolvaptan,2018,Prescription,Human,2364.285,GYHCTFXIZSNGJT-UHFFFAOYSA-N,6.720767054249949e-10,diuretic,competitive vasopressin receptor 2 antagonist for low blood sodium
tolvaptan,2019,Prescription,Human,3174.18,GYHCTFXIZSNGJT-UHFFFAOYSA-N,9.169321232894894e-10,diuretic,competitive vasopressin receptor 2 antagonist for low blood sodium
topiramate,2016,Prescription,Human,174637.829,KJADKKWYZYXHBB-XBWDGYHZSA-N,5.0144648597413863e-8,anticonvulsant,"carbonic anhydrase inhibitor anticonvulsant for seizures, migraines"
topiramate,2017,Prescription,Human,178766.903,KJADKKWYZYXHBB-XBWDGYHZSA-N,5.2034867947026414e-8,anticonvulsant,"carbonic anhydrase inhibitor anticonvulsant for seizures, migraines"
topiramate,2018,Prescription,Human,179698.065,KJADKKWYZYXHBB-XBWDGYHZSA-N,5.1081355884103056e-8,anticonvulsant,"carbonic anhydrase inhibitor anticonvulsant for seizures, migraines"
topiramate,2019,Prescription,Human,185006.215,KJADKKWYZYXHBB-XBWDGYHZSA-N,5.344313855600558e-8,anticonvulsant,"carbonic anhydrase inhibitor anticonvulsant for seizures, migraines"
topotecan,2016,Prescription,Human,2.498,UCFGDBYHRUNTLO-QHCPKHFHSA-N,7.17263452675765e-13,antineoplastic,"topoisomerase inhibitor for lung, ovarian, other cancers"
topotecan,2017,Prescription,Human,0.8325,UCFGDBYHRUNTLO-QHCPKHFHSA-N,2.4232129571489804e-13,antineoplastic,"topoisomerase inhibitor for lung, ovarian, other cancers"
topotecan,2018,Prescription,Human,1.3325,UCFGDBYHRUNTLO-QHCPKHFHSA-N,3.7877929690320994e-13,antineoplastic,"topoisomerase inhibitor for lung, ovarian, other cancers"
topotecan,2019,Prescription,Human,1.2625,UCFGDBYHRUNTLO-QHCPKHFHSA-N,3.647010584317778e-13,antineoplastic,"topoisomerase inhibitor for lung, ovarian, other cancers"
torasemide,2018,Prescription,Vet,1.8,NGBFQHCMQULJNZ-UHFFFAOYSA-N,5.116718457229103e-13,diuretic,"diuretic for oedema from heart failure, liver disease, kidney disease, high blood pressure"
torasemide,2019,Prescription,Vet,10.89,NGBFQHCMQULJNZ-UHFFFAOYSA-N,3.145817446591731e-12,diuretic,"diuretic for oedema from heart failure, liver disease, kidney disease, high blood pressure"
trabectedin,2016,Prescription,Human,0.25225000000000003,PKVRCIRHQMSYJX-AIFWHQITSA-N,7.242982623597347e-14,antineoplastic,"alkylating agent for liposarcoma, leiomyosarcoma, other cancers"
trabectedin,2017,Prescription,Human,0.289,PKVRCIRHQMSYJX-AIFWHQITSA-N,8.412114650042706e-14,antineoplastic,"alkylating agent for liposarcoma, leiomyosarcoma, other cancers"
trabectedin,2018,Prescription,Human,0.36625,PKVRCIRHQMSYJX-AIFWHQITSA-N,1.041110074977866e-13,antineoplastic,"alkylating agent for liposarcoma, leiomyosarcoma, other cancers"
trabectedin,2019,Prescription,Human,0.27399999999999997,PKVRCIRHQMSYJX-AIFWHQITSA-N,7.915096238440166e-14,antineoplastic,"alkylating agent for liposarcoma, leiomyosarcoma, other cancers"
tramadol,2016,Prescription,Human,2502289.3175,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,7.184950662384841e-7,analgesic,opioid for moderate-severe pain
tramadol,2017,Prescription,Human,2555566.15,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,7.438655864902504e-7,analgesic,opioid for moderate-severe pain
tramadol,2018,Prescription,Human,2494378.925,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,7.090574824928215e-7,analgesic,opioid for moderate-severe pain
tramadol,2019,Prescription,Human,2404390.2125,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,6.945613111934709e-7,analgesic,opioid for moderate-severe pain
trametinib,2016,Prescription,Human,24.42,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,7.011838876838343e-12,antineoplastic,"mitogen-activated protein kinase inhibitor for melanoma, non-small cell lung cancer"
trametinib,2017,Prescription,Human,44.474999999999994,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,1.2945633185489597e-11,antineoplastic,"mitogen-activated protein kinase inhibitor for melanoma, non-small cell lung cancer"
trametinib,2018,Prescription,Human,44.37,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,1.2612710997069737e-11,antineoplastic,"mitogen-activated protein kinase inhibitor for melanoma, non-small cell lung cancer"
trametinib,2019,Prescription,Human,35.4,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,1.0226073242364304e-11,antineoplastic,"mitogen-activated protein kinase inhibitor for melanoma, non-small cell lung cancer"
travoprost,2016,Prescription,Human,12.950849999999999,MKPLKVHSHYCHOC-AHTXBMBWSA-N,3.71864346920974e-12,ophthalmological,treatment for glaucoma or other causes of high eye pressure
travoprost,2017,Prescription,Human,11.07165,MKPLKVHSHYCHOC-AHTXBMBWSA-N,3.2226985870292502e-12,ophthalmological,treatment for glaucoma or other causes of high eye pressure
travoprost,2018,Prescription,Human,12.309325,MKPLKVHSHYCHOC-AHTXBMBWSA-N,3.4990750235295346e-12,ophthalmological,treatment for glaucoma or other causes of high eye pressure
travoprost,2019,Prescription,Human,10.812275,MKPLKVHSHYCHOC-AHTXBMBWSA-N,3.1233648606379802e-12,ophthalmological,treatment for glaucoma or other causes of high eye pressure
treosulfan,2019,Prescription,Human,1247,YCPOZVAOBBQLRI-WDSKDSINSA-N,3.6022354048667474e-10,antineoplastic,"alkylating agent, pre-bone marrow transplantation"
treprostinil,2016,Prescription,Human,34.57,PAJMKGZZBBTTOY-ZFORQUDYSA-N,9.926260031625778e-12,antithrombotic,platelet inhibitor for pulmonary arterial hypotension
treprostinil,2017,Prescription,Human,33.79,PAJMKGZZBBTTOY-ZFORQUDYSA-N,9.835479378025711e-12,antithrombotic,platelet inhibitor for pulmonary arterial hypotension
treprostinil,2018,Prescription,Human,34.379999999999995,PAJMKGZZBBTTOY-ZFORQUDYSA-N,9.772932253307585e-12,antithrombotic,platelet inhibitor for pulmonary arterial hypotension
treprostinil,2019,Prescription,Human,33.21,PAJMKGZZBBTTOY-ZFORQUDYSA-N,9.593443287540072e-12,antithrombotic,platelet inhibitor for pulmonary arterial hypotension
tretinoin,2016,Prescription,Human,95.0475,SHGAZHPCJJPHSC-YCNIQYBTSA-N,2.729147238518806e-11,dermatological,"retinoid treatment for acne, leukaemia"
tretinoin,2017,Prescription,Human,106.53,SHGAZHPCJJPHSC-YCNIQYBTSA-N,3.1008393552562266e-11,dermatological,"retinoid treatment for acne, leukaemia"
tretinoin,2018,Prescription,Human,105.3975,SHGAZHPCJJPHSC-YCNIQYBTSA-N,2.996051853310024e-11,dermatological,"retinoid treatment for acne, leukaemia"
tretinoin,2019,Prescription,Human,111.6975,SHGAZHPCJJPHSC-YCNIQYBTSA-N,3.226629423697703e-11,dermatological,"retinoid treatment for acne, leukaemia"
triamcinolone,2016,OTC,Human,12.85845,GFNANZIMVAIWHM-OBYCQNJPSA-N,3.692112186973054e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2016,Prescription,Human,6896.6119,GFNANZIMVAIWHM-OBYCQNJPSA-N,1.9802592726816523e-9,steroid,corticosteroid for various inflammation conditions
triamcinolone,2017,OTC,Human,12.4476,GFNANZIMVAIWHM-OBYCQNJPSA-N,3.623205478127045e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2017,Prescription,Human,6800.86435,GFNANZIMVAIWHM-OBYCQNJPSA-N,1.9795726862141236e-9,steroid,corticosteroid for various inflammation conditions
triamcinolone,2017,Prescription,Vet,12.744,GFNANZIMVAIWHM-OBYCQNJPSA-N,3.709480591700493e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2018,OTC,Human,10.8075,GFNANZIMVAIWHM-OBYCQNJPSA-N,3.072163040361307e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2018,Prescription,Human,6607.786300000001,GFNANZIMVAIWHM-OBYCQNJPSA-N,1.8783434512575335e-9,steroid,corticosteroid for various inflammation conditions
triamcinolone,2018,Prescription,Vet,9.69075,GFNANZIMVAIWHM-OBYCQNJPSA-N,2.754713299410718e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2019,OTC,Human,13.00695,GFNANZIMVAIWHM-OBYCQNJPSA-N,3.757345292648881e-12,steroid,corticosteroid for various inflammation conditions
triamcinolone,2019,Prescription,Human,6986.1163,GFNANZIMVAIWHM-OBYCQNJPSA-N,2.0180942645049463e-9,steroid,corticosteroid for various inflammation conditions
triamcinolone,2019,Prescription,Vet,7.83225,GFNANZIMVAIWHM-OBYCQNJPSA-N,2.2625187048731023e-12,steroid,corticosteroid for various inflammation conditions
tricaine mesilate,2016,Prescription,Vet,5447000,FQZJYWMRQDKBQN-UHFFFAOYSA-N,1.5640248305544e-6,anaesthetic,"aka MS-222, ester-type synthetic local anaesthetic for fish"
tricaine mesilate,2017,Prescription,Vet,5504000,FQZJYWMRQDKBQN-UHFFFAOYSA-N,1.6020857797174761e-6,anaesthetic,"aka MS-222, ester-type synthetic local anaesthetic for fish"
tricaine mesilate,2018,Prescription,Vet,5756000,FQZJYWMRQDKBQN-UHFFFAOYSA-N,1.636212857767262e-6,anaesthetic,"aka MS-222, ester-type synthetic local anaesthetic for fish"
tricaine mesilate,2019,Prescription,Vet,5653000,FQZJYWMRQDKBQN-UHFFFAOYSA-N,1.632994125397893e-6,anaesthetic,"aka MS-222, ester-type synthetic local anaesthetic for fish"
trientine,2019,Prescription,Human,21.6,VILCJCGEZXAXTO-UHFFFAOYSA-N,6.2396379105951685e-12,chelating agent,iron-chelating agent for copper build-up from Wilson's disease
trifluridine,2017,Prescription,Human,78.4,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,2.2820407908766374e-11,antiviral,"nucleoside analogue used for herpes and, with tiperacil, as an antineoplastic"
trifluridine,2018,Prescription,Human,267.8,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,7.612540015810854e-11,antiviral,"nucleoside analogue used for herpes and, with tiperacil, as an antineoplastic"
trifluridine,2019,Prescription,Human,257.5,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,7.438457231380814e-11,antiviral,"nucleoside analogue used for herpes and, with tiperacil, as an antineoplastic"
trilostane,2016,Prescription,Vet,3720.2999999999997,KVJXBPDAXMEYOA-CXANFOAXSA-N,1.068228672133566e-9,steroid,anticorticosteroid for Cushing's syndrome in dogs
trilostane,2017,Prescription,Vet,3850.5,KVJXBPDAXMEYOA-CXANFOAXSA-N,1.1207905695498076e-9,steroid,anticorticosteroid for Cushing's syndrome in dogs
trilostane,2018,Prescription,Vet,4262.1,KVJXBPDAXMEYOA-CXANFOAXSA-N,1.2115536520308977e-9,steroid,anticorticosteroid for Cushing's syndrome in dogs
trilostane,2019,Prescription,Vet,4884.9,KVJXBPDAXMEYOA-CXANFOAXSA-N,1.4111114458086266e-9,steroid,anticorticosteroid for Cushing's syndrome in dogs
trimethoprim,2016,Prescription,Human,571679.532,IEDVJHCEMCRBQM-UHFFFAOYSA-N,1.6414925338125918e-7,antibacterial,urinary antibiotic
trimethoprim,2016,Prescription,Vet,227053.5244,IEDVJHCEMCRBQM-UHFFFAOYSA-N,6.519503396851282e-8,antibacterial,urinary antibiotic
trimethoprim,2017,Prescription,Human,563572.4400000001,IEDVJHCEMCRBQM-UHFFFAOYSA-N,1.6404276743544342e-7,antibacterial,urinary antibiotic
trimethoprim,2017,Prescription,Vet,212978.45260000002,IEDVJHCEMCRBQM-UHFFFAOYSA-N,6.199305056262582e-8,antibacterial,urinary antibiotic
trimethoprim,2018,Prescription,Human,591461.06,IEDVJHCEMCRBQM-UHFFFAOYSA-N,1.6812998457968278e-7,antibacterial,urinary antibiotic
trimethoprim,2018,Prescription,Vet,202683.0232,IEDVJHCEMCRBQM-UHFFFAOYSA-N,5.76151092096908e-8,antibacterial,urinary antibiotic
trimethoprim,2019,Prescription,Human,628483.9400000001,IEDVJHCEMCRBQM-UHFFFAOYSA-N,1.815514915844546e-7,antibacterial,urinary antibiotic
trimethoprim,2019,Prescription,Vet,214736.62180000002,IEDVJHCEMCRBQM-UHFFFAOYSA-N,6.203142436001931e-8,antibacterial,urinary antibiotic
trimipramine,2016,Prescription,Human,77649.3,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,2.2295838677284336e-8,antidepressant,tricyclic antidepressant for depression
trimipramine,2017,Prescription,Human,74164.78,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,2.1587634337549975e-8,antidepressant,tricyclic antidepressant for depression
trimipramine,2018,Prescription,Human,70475.37,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,2.0033479247725008e-8,antidepressant,tricyclic antidepressant for depression
trimipramine,2019,Prescription,Human,35509.555,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,1.0257720628072417e-8,antidepressant,tricyclic antidepressant for depression
tropicamide,2016,Prescription,Human,346.4,BGDKAVGWHJFAGW-UHFFFAOYSA-N,9.946359487865691e-11,ophthalmological,mydriatic for eye examination
tropicamide,2017,Prescription,Human,348.65,BGDKAVGWHJFAGW-UHFFFAOYSA-N,1.014838675687678e-10,ophthalmological,mydriatic for eye examination
tropicamide,2018,Prescription,Human,356.2,BGDKAVGWHJFAGW-UHFFFAOYSA-N,1.0125417302583369e-10,ophthalmological,mydriatic for eye examination
tropicamide,2019,Prescription,Human,352.45,BGDKAVGWHJFAGW-UHFFFAOYSA-N,1.0181298062913272e-10,ophthalmological,mydriatic for eye examination
ulipristal,2016,OTC,Human,2977.5,HKDLNTKNLJPAIY-WKWWZUSTSA-N,8.549447279191714e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2016,Prescription,Human,902.02,HKDLNTKNLJPAIY-WKWWZUSTSA-N,2.590015931075234e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2017,OTC,Human,2643,HKDLNTKNLJPAIY-WKWWZUSTSA-N,7.69315537026397e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2017,Prescription,Human,1026.06,HKDLNTKNLJPAIY-WKWWZUSTSA-N,2.986620885059799e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2018,OTC,Human,2374.53,HKDLNTKNLJPAIY-WKWWZUSTSA-N,6.749889710135679e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2018,Prescription,Human,427.56,HKDLNTKNLJPAIY-WKWWZUSTSA-N,1.2153911908738195e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2019,OTC,Human,2310,HKDLNTKNLJPAIY-WKWWZUSTSA-N,6.672946098830944e-10,sex hormone,progesterone receptor modulator for emergency birth control
ulipristal,2019,Prescription,Human,479.78,HKDLNTKNLJPAIY-WKWWZUSTSA-N,1.3859506836784025e-10,sex hormone,progesterone receptor modulator for emergency birth control
umeclidinium bromide,2016,Prescription,Human,83.67060000000001,PEJHHXHHNGORMP-UHFFFAOYSA-M,2.4024765189532772e-11,respiratory,anticholinergic bronchodilator for COPD
